ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
11642	"XLOC_020353"	"PACSIN2"	chr15	-	83379683	83379806	83378998	83379195	83381761	83381883	11642	14	2	199	6	97	49	0.124057661591	0.563827244307	0.78	0.944	-0.164
13458	"XLOC_046765"	"GIMAP9"	chr6	+	48678498	48678684	48677510	48677915	48678856	48680178	13458	3	2	4	15	97	49	0.124118154456	0.563827244307	0.431	0.119	0.312
13459	"XLOC_046765"	"GIMAP9"	chr6	+	48678498	48678702	48677510	48677915	48678856	48680178	13459	3	2	4	15	97	49	0.124118154456	0.563827244307	0.431	0.119	0.312
5510	"XLOC_036340"	"PAG1"	chr3	-	9787261	9787320	9752412	9752486	9833210	9833679	5510	20	3	102	4	97	49	0.123990154084	0.563827244307	0.771	0.928	-0.157
7945	"XLOC_058939"	"NKTR"	chr9	+	121729996	121730024	121729397	121729680	121731477	121731583	7945	0	2	14	8	76	49	0.123921896311	0.563827244307	0.0	0.53	-0.53
19555	"XLOC_031272"	"RTF1"	chr2	+	119686370	119686411	119675067	119675280	119687563	119687633	19555	1	0	0	4	89	49	0.124223486306	0.564035340793	1.0	0.0	1.0
10821	"XLOC_039208"	"OMA1"	chr4	+	103325019	103325192	103321639	103321868	103325292	103325400	10821	15	1	75	0	97	49	0.12469019196	0.564187000205	0.883	1.0	-0.117
12877	"XLOC_055502"	"DHPS"	chr8	+	85073294	85073416	85072451	85072616	85073502	85073599	12877	17	1	89	0	97	49	0.124413735107	0.564187000205	0.896	1.0	-0.104
13930	"XLOC_053270"	"PCF11"	chr7	-	92663461	92663656	92660958	92662076	92663966	92665865	13930	21	1	133	0	97	49	0.124733196014	0.564187000205	0.914	1.0	-0.086
1826	"XLOC_040424"	"XPA"	chr4	-	46180206	46180398	46175221	46175415	46183117	46183235	1826	0	4	15	26	97	49	0.124341495858	0.564187000205	0.0	0.226	-0.226
21265	"XLOC_032385"	"SEC16A"	chr2	-	26413678	26413738	26412835	26412913	26414370	26414445	21265	2	9	0	13	97	49	0.124590582722	0.564187000205	0.101	0.0	0.101
613	"XLOC_057929"	"AB124611"	chr9	+	21540585	21540623	21539841	21539885	21544676	21545331	613	259	2	1128	24	86	49	0.124495652798	0.564187000205	0.987	0.964	0.023
9653	"XLOC_040162"	"UFL1"	chr4	-	25277988	25278103	25275805	25275936	25278603	25278701	9653	20	1	118	0	97	49	0.124623083027	0.564187000205	0.91	1.0	-0.09
9849	"XLOC_030437"	"TANK"	chr2	+	61629284	61629372	61627720	61627839	61643714	61643818	9849	0	11	5	26	97	49	0.124579868649	0.564187000205	0.0	0.089	-0.089
20423	"XLOC_012015"	"KLC1"	chr12	+	111794336	111795678	111789324	111789486	111806007	111806074	20423	11	7	79	21	97	49	0.125004146155	0.565142790537	0.443	0.655	-0.212
13034	"XLOC_017080"	"RNF31"	chr14	+	55594922	55595301	55594294	55594472	55595469	55595760	13034	21	1	256	0	97	49	0.125242613344	0.56568112681	0.914	1.0	-0.086
8780	"XLOC_039604"	"FGR"	chr4	+	132986152	132986352	132984151	132984214	132987188	132987291	8780	18	1	96	0	97	49	0.125223064165	0.56568112681	0.901	1.0	-0.099
13053	"XLOC_037158"	"SLC35A3"	chr3	-	116675861	116676043	116675170	116675304	116677862	116677981	13053	0	12	3	15	97	49	0.125339287641	0.565848065596	0.0	0.092	-0.092
15997	"XLOC_042762"	"KRIT1"	chr5	+	3836777	3836894	3832019	3832226	3840873	3844515	15997	12	1	58	0	97	49	0.125648396857	0.566973432675	0.858	1.0	-0.142
1718	"XLOC_057889"	"ZFP317"	chr9	+	19641963	19642103	19641065	19641254	19642597	19642724	1718	15	1	74	0	97	49	0.125775721856	0.567277839271	0.883	1.0	-0.117
21273	"XLOC_009631"	"0610010K14RIK"	chr11	-	70235695	70235800	70235203	70235464	70236023	70236211	21273	59	2	229	22	97	49	0.126038222264	0.568191338808	0.937	0.84	0.097
5620	"XLOC_005686"	"TRAPPC10"	chr10	-	78211475	78211622	78210763	78210878	78214567	78214815	5620	94	2	184	0	97	49	0.126189603992	0.568603275049	0.96	1.0	-0.04
18801	"XLOC_000803"	"EIF2D"	chr1	+	131164619	131164769	131163519	131163565	131165119	131165209	18801	4	3	30	5	97	49	0.126523355223	0.569686606331	0.402	0.752	-0.35
9363	"XLOC_023315"	"ZFP758"	chr17	+	22371990	22372088	22361452	22361707	22373642	22373769	9363	5	1	28	0	97	49	0.126550264492	0.569686606331	0.716	1.0	-0.284
18185	"XLOC_012459"	"COX16"	chr12	-	81510828	81510965	81504543	81504639	81532715	81532907	18185	54	6	207	45	97	49	0.126698620202	0.56984710522	0.82	0.699	0.121
581	"XLOC_043896"	"SUN1"	chr5	+	139229752	139229944	139226705	139226885	139230772	139230838	581	26	0	96	7	97	49	0.126706189394	0.56984710522	1.0	0.874	0.126
11247	"XLOC_058810"	"AK057615"	chr9	+	108798109	108798178	108796056	108796396	108798270	108798493	11247	1	5	1	76	97	49	0.126907011985	0.570042062084	0.092	0.007	0.085
1265	"XLOC_046939"	"IMMT"	chr6	+	71853172	71853268	71852729	71852867	71856911	71857048	1265	9	43	109	296	97	49	0.127023535653	0.570042062084	0.096	0.157	-0.061
15136	"XLOC_027273"	"AFG3L2"	chr18	-	67428980	67429254	67425888	67426026	67431653	67431778	15136	13	1	62	0	97	49	0.127075669619	0.570042062084	0.868	1.0	-0.132
186	"XLOC_046572"	"MKLN1"	chr6	+	31458954	31459067	31451518	31451584	31468130	31468343	186	45	0	144	6	97	49	0.127120556262	0.570042062084	1.0	0.924	0.076
19406	"XLOC_022213"	"SENP5"	chr16	-	31983263	31983311	31977679	31977757	31983492	31983631	19406	8	1	40	0	96	49	0.127159468033	0.570042062084	0.803	1.0	-0.197
4121	"XLOC_023824"	"DDX39B"	chr17	+	35442679	35442794	35439908	35440184	35442966	35442999	4121	9	29	60	104	97	49	0.127170633099	0.570042062084	0.136	0.226	-0.09
726	"XLOC_048016"	"ZFP746"	chr6	-	48082135	48082267	48067168	48067360	48083092	48083174	726	12	0	34	6	97	49	0.126902503215	0.570042062084	1.0	0.741	0.259
4226	"XLOC_031723"	"FKBP1A"	chr2	+	151545424	151545515	151542817	151542865	151557385	151557498	4226	2	24	0	50	97	49	0.127446070154	0.570085826638	0.04	0.0	0.04
4484	"XLOC_060129"	"DNAJC13"	chr9	-	104219870	104219978	104218526	104218682	104221403	104221503	4484	18	1	93	0	97	49	0.127336848567	0.570085826638	0.901	1.0	-0.099
458	"XLOC_004493"	"CNN2"	chr10	+	79993547	79993574	79993213	79993330	79994350	79996062	458	64	2	452	0	75	49	0.12748120163	0.570085826638	0.954	1.0	-0.046
475	"XLOC_035626"	"NMD3"	chr3	+	69739919	69740037	69735992	69736089	69741508	69741654	475	8	1	40	0	97	49	0.127309503182	0.570085826638	0.802	1.0	-0.198
6025	"XLOC_021928"	"WRB"	chr16	+	96152975	96153038	96151812	96151978	96154080	96154195	6025	5	2	33	2	97	49	0.127456707978	0.570085826638	0.558	0.893	-0.335
21399	"XLOC_059596"	"CSK"	chr9	-	57651831	57651992	57633994	57634045	57653276	57653631	21399	19	0	24	3	97	49	0.12763054362	0.570484448747	1.0	0.802	0.198
19152	"XLOC_012874"	"ABPARTS"	chr12	-	113425502	113425592	113422415	113422730	113425719	113426070	19152	1	3	29	14	97	49	0.127734481841	0.570679844378	0.144	0.511	-0.367
13357	"XLOC_022081"	"MED15"	chr16	-	17674404	17674653	17673068	17673398	17680548	17680761	13357	3	0	2	3	97	49	0.128153301215	0.571204460166	1.0	0.252	0.748
14420	"XLOC_027969"	"CHKA"	chr19	+	3871002	3871062	3864647	3864759	3875734	3875788	14420	2	3	3	0	97	49	0.128153301215	0.571204460166	0.252	1.0	-0.748
1459	"XLOC_055791"	"COG4"	chr8	+	110868253	110868367	110866560	110866727	110874145	110874208	1459	21	1	123	0	97	49	0.128043471261	0.571204460166	0.914	1.0	-0.086
6669	"XLOC_053312"	"UVRAG"	chr7	-	99010521	99010576	99004579	99004706	99016568	99016674	6669	2	45	0	248	97	49	0.127974426774	0.571204460166	0.022	0.0	0.022
9791	"XLOC_032451"	"SH3GLB2"	chr2	-	30348554	30348617	30347080	30347104	30350287	30350380	9791	15	1	72	0	97	49	0.128044643979	0.571204460166	0.883	1.0	-0.117
4151	"XLOC_030038"	"ZMYND19"	chr2	+	24963022	24963156	24962421	24962625	24965559	24965654	4151	8	0	17	5	97	49	0.128294562445	0.571565243878	1.0	0.632	0.368
15342	"XLOC_044645"	"HPSE"	chr5	-	100692182	100692289	100691298	100691413	100692884	100692978	15342	23	1	193	0	97	49	0.128499296104	0.57207766244	0.921	1.0	-0.079
18037	"XLOC_008027"	"ZZEF1"	chr11	+	72920238	72920363	72917703	72917869	72922329	72922483	18037	0	20	6	59	97	49	0.128530323273	0.57207766244	0.0	0.049	-0.049
10768	"XLOC_045038"	"ACAD12"	chr5	-	121647834	121647993	121646701	121646861	121649353	121649548	10768	1	1	10	0	97	49	0.128797321436	0.572191006998	0.336	1.0	-0.664
11172	"XLOC_036228"	"TSPAN5"	chr3	+	138894347	138894518	138868345	138868396	138896788	138896871	11172	1	1	10	0	97	49	0.128797321436	0.572191006998	0.336	1.0	-0.664
11738	"XLOC_055306"	"GM15991"	chr8	+	67968504	67968622	67956769	67957128	67972573	67972783	11738	1	1	10	0	97	49	0.128797321436	0.572191006998	0.336	1.0	-0.664
8480	"XLOC_001814"	"A630001G21RIK"	chr1	-	85726458	85726615	85725120	85725289	85736471	85736606	8480	46	0	120	5	97	49	0.128736213828	0.572191006998	1.0	0.924	0.076
13059	"XLOC_062719"	"MED14"	chrX	-	12683977	12684085	12680771	12680897	12684184	12684364	13059	3	1	19	0	97	49	0.128998692092	0.572499550616	0.602	1.0	-0.398
19051	"XLOC_002077"	"ZC3H11A"	chr1	-	133655344	133655398	133653972	133654032	133661260	133661399	19051	3	1	19	0	97	49	0.128998692092	0.572499550616	0.602	1.0	-0.398
8660	"XLOC_007406"	"VPS54"	chr11	+	21308043	21308091	21306908	21307021	21308738	21308802	8660	3	10	2	31	96	49	0.129048020274	0.572499550616	0.133	0.032	0.101
19886	"XLOC_031823"	"PHF20"	chr2	+	156328317	156328455	156320009	156320063	156333578	156333632	19886	2	1	0	3	97	49	0.129209793286	0.572948994468	0.503	0.0	0.503
611	"XLOC_057929"	"AB124611"	chr9	+	21535907	21535997	21528762	21529083	21539086	21539114	611	368	15	2024	124	97	49	0.129352743281	0.573314590894	0.925	0.892	0.033
10554	"XLOC_058897"	"GOLGA4"	chr9	+	118579541	118579606	118577141	118577228	118581848	118582829	10554	0	47	4	65	97	49	0.130065735572	0.573525082119	0.0	0.03	-0.03
12670	"XLOC_031733"	"CSNK2A1"	chr2	+	152260758	152260842	152258675	152258735	152263182	152263293	12670	58	1	756	0	97	49	0.129764021836	0.573525082119	0.967	1.0	-0.033
13777	"XLOC_033119"	"ALKBH3"	chr2	-	93996182	93996392	93981515	93981614	94003052	94003156	13777	18	1	90	0	97	49	0.129619351699	0.573525082119	0.901	1.0	-0.099
14478	"XLOC_002380"	"PPOX"	chr1	-	171279868	171280001	171279429	171279574	171280139	171280260	14478	13	1	60	0	97	49	0.130126522431	0.573525082119	0.868	1.0	-0.132
15087	"XLOC_030762"	"MTCH2"	chr2	+	90859498	90859569	90856805	90856865	90860462	90860510	15087	19	1	98	0	97	49	0.129667376544	0.573525082119	0.906	1.0	-0.094
15841	"XLOC_012869"	"BRF1"	chr12	-	112980202	112980303	112979684	112979757	112983026	112983057	15841	1	3	0	16	97	49	0.129918246407	0.573525082119	0.144	0.0	0.144
16902	"XLOC_018070"	"XPO4"	chr14	-	57694313	57694421	57689661	57691770	57696119	57696302	16902	4	1	23	0	97	49	0.130066073083	0.573525082119	0.669	1.0	-0.331
17408	"XLOC_027276"	"PTPN2"	chr18	-	67695623	67695724	67688890	67688989	67711768	67711927	17408	3	1	87	2	97	49	0.130114017028	0.573525082119	0.602	0.956	-0.354
21430	"XLOC_004018"	"MED23"	chr10	+	24900695	24900820	24898409	24898573	24902002	24902208	21430	22	1	133	0	97	49	0.130026434544	0.573525082119	0.917	1.0	-0.083
2869	"XLOC_031849"	"RPRD1B"	chr2	+	158035995	158036125	158028496	158029045	158043405	158043539	2869	9	1	43	0	97	49	0.129762853938	0.573525082119	0.82	1.0	-0.18
8556	"XLOC_058909"	"EXOG"	chr9	+	119452227	119452342	119449777	119449854	119462375	119465518	8556	14	1	65	0	97	49	0.130053679391	0.573525082119	0.876	1.0	-0.124
8578	"XLOC_036308"	"ANKRD13C"	chr3	+	157989453	157989657	157988639	157988784	157991680	157991812	8578	1	1	1	22	97	49	0.130053828177	0.573525082119	0.336	0.022	0.314
15171	"XLOC_045022"	"OAS2"	chr5	-	120733136	120733229	120730203	120731958	120733413	120733567	15171	2	2	1	10	97	49	0.130321252812	0.573582996585	0.336	0.048	0.288
19818	"XLOC_029967"	"MLLT10"	chr2	+	18171042	18171075	18170253	18170298	18186217	18186396	19818	2	1	14	0	81	49	0.130278591678	0.573582996585	0.547	1.0	-0.453
8054	"XLOC_019308"	"LY6E"	chr15	+	74955566	74955742	74955050	74955335	74957776	74957877	8054	1	0	2	15	97	49	0.130263791551	0.573582996585	1.0	0.063	0.937
3113	"XLOC_042766"	"AKAP9"	chr5	+	4001404	4001758	3992045	3992138	4003560	4003782	3113	3	2	37	4	97	49	0.130460152849	0.573927766201	0.431	0.824	-0.393
15457	"XLOC_019682"	"PRR13"	chr15	+	102459463	102459581	102459169	102459255	102460107	102460146	15457	54	21	116	27	97	49	0.130790966444	0.575116101171	0.565	0.685	-0.12
11790	"XLOC_006139"	"MON2"	chr10	-	123058804	123058910	123052184	123052312	123059187	123059251	11790	0	11	11	66	97	49	0.131468938401	0.575515373474	0.0	0.078	-0.078
16930	"XLOC_007291"	"NIPSNAP1"	chr11	+	4888879	4888950	4884021	4884116	4889096	4889237	16930	20	1	105	0	97	49	0.131012457139	0.575515373474	0.91	1.0	-0.09
16939	"XLOC_000571"	"COPS7B"	chr1	+	86587015	86587235	86582937	86583096	86589163	86589341	16939	15	1	22	7	97	49	0.131438545279	0.575515373474	0.883	0.614	0.269
17270	"XLOC_047739"	"AK035387"	chr6	-	3342112	3342159	3341162	3341296	3342595	3342674	17270	19	1	97	0	95	49	0.131342143385	0.575515373474	0.907	1.0	-0.093
1784	"XLOC_021567"	"UBXN7"	chr16	+	32367343	32367409	32360007	32360075	32369318	32369427	1784	6	0	3	2	97	49	0.131068322821	0.575515373474	1.0	0.431	0.569
18431	"XLOC_056473"	"EPS15L1"	chr8	-	72343508	72343652	72340650	72341524	72345965	72346171	18431	4	0	7	5	97	49	0.131198162622	0.575515373474	1.0	0.414	0.586
1894	"XLOC_010437"	"TK1"	chr11	-	117826492	117826574	117825713	117826131	117828100	117828171	1894	1	3	8	3	97	49	0.131420477939	0.575515373474	0.144	0.574	-0.43
19040	"XLOC_057003"	"TTC13"	chr8	-	124699655	124699721	124695635	124695752	124709902	124709973	19040	5	3	87	14	97	49	0.131214313129	0.575515373474	0.457	0.758	-0.301
3757	"XLOC_023448"	"ZBTB9"	chr17	+	27022250	27022340	27018012	27018170	27025336	27025459	3757	3	2	6	0	97	49	0.131068322821	0.575515373474	0.431	1.0	-0.569
3900	"XLOC_055730"	"CYB5B"	chr8	+	107179413	107179442	107170390	107170420	107183577	107187459	3900	16	1	85	0	77	49	0.131512015431	0.575515373474	0.911	1.0	-0.089
7633	"XLOC_024209"	"WDR43"	chr17	+	71648772	71648859	71642704	71642833	71650016	71650048	7633	102	2	387	0	97	49	0.131549841594	0.575515373474	0.963	1.0	-0.037
17712	"XLOC_001482"	"MITD1"	chr1	-	37879559	37879620	37878889	37879363	37880932	37881048	17712	13	1	59	0	97	49	0.131732254243	0.575781753324	0.868	1.0	-0.132
19773	"XLOC_039958"	"WDR8"	chr4	+	154155240	154155366	154152792	154154640	154156100	154156292	19773	15	1	69	0	97	49	0.131712628861	0.575781753324	0.883	1.0	-0.117
6437	"XLOC_013586"	"ASB13"	chr13	+	3648896	3648993	3644915	3645050	3649318	3649510	6437	2	7	0	10	97	49	0.131828325096	0.575936011346	0.126	0.0	0.126
1393	"XLOC_028300"	"JAK2"	chr19	+	29261037	29261138	29252436	29252519	29262182	29262433	1393	2	1	4	17	97	49	0.131957444793	0.576234445557	0.503	0.106	0.397
16580	"XLOC_024973"	"1110038B12RIK"	chr17	-	34951884	34951925	34950697	34950847	34952135	34952173	16580	11	1	50	0	89	49	0.132055358316	0.576396395856	0.858	1.0	-0.142
13910	"XLOC_055538"	"ADCY7"	chr8	+	88308640	88308844	88306349	88306770	88309691	88309859	13910	62	0	162	5	97	49	0.13251022442	0.576578206012	1.0	0.942	0.058
15233	"XLOC_021634"	"GOLGB1"	chr16	+	36886133	36886228	36885010	36885188	36887238	36887403	15233	9	0	35	8	97	49	0.132279731835	0.576578206012	1.0	0.688	0.312
15527	"XLOC_016860"	"KTN1"	chr14	+	47704419	47704488	47704186	47704277	47705762	47705800	15527	11	10	55	23	97	49	0.132493687933	0.576578206012	0.357	0.547	-0.19
19323	"XLOC_053576"	"EIF4G2"	chr7	-	111076695	111076852	111076302	111076393	111076937	111077076	19323	75	2	244	1	97	49	0.132465451155	0.576578206012	0.95	0.992	-0.042
20602	"XLOC_029107"	"XPNPEP1"	chr19	-	53032624	53032825	53032008	53032097	53038513	53040214	20602	0	5	6	13	97	49	0.132341842948	0.576578206012	0.0	0.189	-0.189
20605	"XLOC_029107"	"XPNPEP1"	chr19	-	53032624	53032821	53032008	53032097	53038513	53038560	20605	0	5	6	13	97	49	0.132341842948	0.576578206012	0.0	0.189	-0.189
4244	"XLOC_006140"	"USP15"	chr10	-	123127959	123128058	123127677	123127869	123128148	123128232	4244	17	0	52	6	97	49	0.132522935067	0.576578206012	1.0	0.814	0.186
5256	"XLOC_039694"	"MUL1"	chr4	+	138436266	138436492	138434671	138434879	138437627	138437715	5256	2	26	0	63	97	49	0.132645946184	0.576848547976	0.037	0.0	0.037
11879	"XLOC_052408"	"UBA2"	chr7	-	34157242	34157364	34155884	34155984	34157978	34158046	11879	154	0	1088	15	97	49	0.133579509032	0.577868464368	1.0	0.973	0.027
1458	"XLOC_055791"	"COG4"	chr8	+	110868239	110868367	110866560	110866727	110874145	110874208	1458	22	1	123	0	97	49	0.133411779625	0.577868464368	0.917	1.0	-0.083
15445	"XLOC_063490"	"ATRX"	chrX	-	105911469	105911654	105899880	105899993	105928958	105929370	15445	2	1	14	0	97	49	0.133542794162	0.577868464368	0.503	1.0	-0.497
16090	"XLOC_005446"	"QRSL1"	chr10	-	43876471	43876677	43874189	43874706	43881472	43881590	16090	16	1	73	0	97	49	0.133538355315	0.577868464368	0.89	1.0	-0.11
16544	"XLOC_050153"	"TRAPPC6A"	chr7	+	19515024	19515090	19514421	19514539	19515203	19515318	16544	2	1	14	0	97	49	0.133542794162	0.577868464368	0.503	1.0	-0.497
17081	"XLOC_022392"	"TFG"	chr16	-	56705610	56705694	56704426	56704573	56712610	56712840	17081	22	1	266	0	97	49	0.133374620484	0.577868464368	0.917	1.0	-0.083
18150	"XLOC_040118"	"RIPK2"	chr4	-	16157576	16157648	16155034	16155190	16158276	16158430	18150	0	7	6	20	97	49	0.133379892685	0.577868464368	0.0	0.132	-0.132
19547	"XLOC_039687"	"EIF4G3"	chr4	+	138184651	138184767	138183127	138183345	138188045	138188218	19547	56	0	79	3	97	49	0.133612263131	0.577868464368	1.0	0.93	0.07
19972	"XLOC_000993"	"GAS5"	chr1	+	161037287	161037315	161036819	161036852	161038224	161038272	19972	48	0	274	10	76	49	0.133553954467	0.577868464368	1.0	0.946	0.054
5764	"XLOC_019567"	"IRAK4"	chr15	+	94556235	94556274	94554685	94554846	94556626	94556953	5764	2	21	2	111	87	49	0.133212769647	0.577868464368	0.051	0.01	0.041
7325	"XLOC_002428"	"GM4955"	chr1	-	173489420	173489609	173488920	173488972	173490986	173491041	7325	2	11	7	170	97	49	0.133309747386	0.577868464368	0.084	0.02	0.064
8669	"XLOC_023810"	"BAG6"	chr17	+	35142559	35142605	35142306	35142384	35142726	35142839	8669	29	2	62	13	94	49	0.132995253147	0.577868464368	0.883	0.713	0.17
17009	"XLOC_039983"	"CDK11B"	chr4	+	155630643	155630846	155630193	155630332	155634088	155634225	17009	0	7	7	24	97	49	0.133907452687	0.578089759299	0.0	0.128	-0.128
17016	"XLOC_043851"	"GIGYF1"	chr5	+	137518687	137518753	137518481	137518612	137518877	137518986	17016	22	4	43	19	97	49	0.133785571859	0.578089759299	0.735	0.533	0.202
20164	"XLOC_004811"	"UBE2N"	chr10	+	95541637	95541778	95541204	95541451	95542271	95545658	20164	61	0	123	4	97	49	0.133853855887	0.578089759299	1.0	0.94	0.06
7810	"XLOC_022083"	"DGCR14"	chr16	-	17905898	17905978	17905001	17905111	17906270	17906373	7810	0	7	7	24	97	49	0.133907452687	0.578089759299	0.0	0.128	-0.128
14547	"XLOC_023673"	"BC004004"	chr17	+	29282059	29282267	29277856	29277947	29294006	29294161	14547	23	0	31	3	97	49	0.134162985629	0.578225454043	1.0	0.839	0.161
15572	"XLOC_057851"	"MRE11A"	chr9	+	14824278	14824292	14819415	14819478	14825140	14825357	15572	1	2	0	12	62	49	0.134002433267	0.578225454043	0.283	0.0	0.283
18053	"XLOC_030788"	"PHF21A"	chr2	+	92187043	92187408	92183795	92184352	92214048	92214089	18053	4	4	2	10	97	49	0.134243984687	0.578225454043	0.336	0.092	0.244
265	"XLOC_043342"	"COPS4"	chr5	+	100543838	100543923	100541536	100541652	100547303	100547802	265	84	2	594	0	97	49	0.134185299015	0.578225454043	0.955	1.0	-0.045
6193	"XLOC_018055"	"ZMYM5"	chr14	-	56805919	56805981	56804414	56804863	56811333	56811464	6193	6	1	30	0	97	49	0.134074364253	0.578225454043	0.752	1.0	-0.248
7617	"XLOC_011683"	"DLST"	chr12	+	85111497	85111531	85110832	85110959	85115272	85115321	7617	7	1	33	0	82	49	0.134314059223	0.578264436709	0.807	1.0	-0.193
13539	"XLOC_035988"	"TRIM33"	chr3	+	103353566	103353617	103352002	103352155	103353696	103354263	13539	8	0	44	11	97	49	0.134410274265	0.578415875992	1.0	0.669	0.331
4631	"XLOC_018085"	"PHF11B"	chr14	-	59324865	59324997	59323167	59323239	59326009	59326059	4631	47	0	156	6	97	49	0.134511646441	0.578589360724	1.0	0.929	0.071
8868	"XLOC_011508"	"CTAGE5"	chr12	+	59174105	59176459	59172524	59172592	59179849	59180008	8868	33	1	235	27	97	49	0.134618483794	0.578786185314	0.943	0.815	0.128
15786	"XLOC_026352"	"ERCC3"	chr18	+	32261301	32261398	32257189	32257392	32264547	32264665	15786	18	1	84	0	97	49	0.13475671278	0.578876856842	0.901	1.0	-0.099
8593	"XLOC_005531"	"VPS26A"	chr10	-	62471059	62471135	62469900	62470057	62480557	62480707	8593	19	1	91	0	97	49	0.134761750337	0.578876856842	0.906	1.0	-0.094
7691	"XLOC_058800"	"USP19"	chr9	+	108494626	108494698	108494366	108494523	108494811	108494927	7691	158	1	519	0	97	49	0.135090782477	0.580027301655	0.988	1.0	-0.012
12004	"XLOC_063179"	"HAUS7"	chrX	-	73457973	73458089	73454866	73454934	73458834	73459029	12004	17	1	77	0	97	49	0.13552032588	0.580556332748	0.896	1.0	-0.104
13094	"XLOC_000593"	"DGKD"	chr1	+	87881858	87881939	87880367	87880478	87915099	87915204	13094	314	0	763	8	97	49	0.135443996785	0.580556332748	1.0	0.98	0.02
1586	"XLOC_046872"	"HERC3"	chr6	+	58868641	58869748	58862972	58863049	58870153	58870213	1586	22	1	118	0	97	49	0.135465848728	0.580556332748	0.917	1.0	-0.083
8317	"XLOC_009915"	"INTS2"	chr11	-	86273910	86274001	86272462	86272563	86275373	86275547	8317	0	9	5	22	97	49	0.135426465366	0.580556332748	0.0	0.103	-0.103
893	"XLOC_035999"	"PTPN22"	chr3	+	103888734	103888856	103888511	103888595	103890255	103890283	893	73	0	189	5	97	49	0.135295932377	0.580556332748	1.0	0.95	0.05
9266	"XLOC_031760"	"TM9SF4"	chr2	+	153194585	153194670	153194276	153194409	153195310	153195392	9266	3	16	4	78	97	49	0.13558618347	0.580575993928	0.087	0.025	0.062
14468	"XLOC_028631"	"KAT5"	chr19	-	5608801	5608957	5608637	5608712	5609235	5609372	14468	1	4	30	23	97	49	0.135734208083	0.580947315174	0.112	0.397	-0.285
2150	"XLOC_048011"	"PDIA4"	chr6	-	47804024	47804198	47803704	47803910	47806505	47806644	2150	9	148	16	512	97	49	0.135851309125	0.581186006893	0.03	0.016	0.014
4409	"XLOC_030217"	"TOR2A"	chr2	+	32759526	32759702	32757887	32758936	32760588	32760716	4409	8	1	37	0	97	49	0.135936569019	0.581213932734	0.802	1.0	-0.198
5745	"XLOC_000185"	"MRPL30"	chr1	+	37892942	37893023	37890476	37890584	37893938	37894015	5745	72	17	380	56	97	49	0.135980507479	0.581213932734	0.681	0.774	-0.093
10618	"XLOC_051649"	"ZRANB1"	chr7	+	132973424	132973623	132972689	132972761	132981280	132981401	10618	25	1	190	0	97	49	0.139048825735	0.581296546137	0.927	1.0	-0.073
10744	"XLOC_010410"	"EXOC7"	chr11	-	116296729	116296798	116295543	116295689	116300265	116300433	10744	6	26	11	112	97	49	0.140298629835	0.581296546137	0.104	0.047	0.057
10776	"XLOC_039557"	"PTP4A2"	chr4	+	129846464	129846553	129845047	129845192	129847713	129850003	10776	172	0	506	7	97	49	0.136837862665	0.581296546137	1.0	0.973	0.027
11511	"XLOC_001808"	"SP110"	chr1	-	85587461	85587539	85586214	85586295	85589113	85589191	11511	57	2	182	1	97	49	0.137231307205	0.581296546137	0.935	0.989	-0.054
11582	"XLOC_055376"	"DDA1"	chr8	+	71472036	71472117	71469210	71469325	71473774	71473836	11582	9	1	38	0	97	49	0.143942321899	0.581296546137	0.82	1.0	-0.18
11741	"XLOC_031936"	"CTSA"	chr2	+	164833807	164833992	164832791	164833196	164834319	164834431	11741	4	0	0	1	97	49	0.143285311793	0.581296546137	1.0	0.0	1.0
12038	"XLOC_047025"	"TPRKB"	chr6	+	85923132	85923216	85921422	85921511	85924359	85924522	12038	1	5	0	25	97	49	0.142270877334	0.581296546137	0.092	0.0	0.092
12181	"XLOC_030039"	"PNPLA7"	chr2	+	24978125	24978221	24976100	24976313	24980033	24980102	12181	0	2	11	7	97	49	0.140845169624	0.581296546137	0.0	0.443	-0.443
12703	"XLOC_011988"	"PPP2R5C"	chr12	+	110578100	110578168	110574744	110574861	110580400	110583074	12703	0	8	7	29	97	49	0.139320775261	0.581296546137	0.0	0.109	-0.109
12724	"XLOC_027061"	"PCYOX1L"	chr18	-	61703352	61703394	61702195	61702370	61703511	61703718	12724	4	2	4	10	90	49	0.136775862973	0.581296546137	0.521	0.179	0.342
12833	"XLOC_053885"	"IRF7"	chr7	-	141264126	141264315	141263658	141264048	141265074	141265291	12833	2	0	1	3	97	49	0.140864158405	0.581296546137	1.0	0.144	0.856
12865	"XLOC_004949"	"MDM1"	chr10	+	118166624	118166684	118164200	118164447	118168050	118169063	12865	3	1	9	18	97	49	0.143351772908	0.581296546137	0.602	0.202	0.4
12945	"XLOC_025155"	"SLC29A1"	chr17	-	45592178	45592261	45590256	45590338	45595481	45595572	12945	3	0	1	2	97	49	0.142203397447	0.581296546137	1.0	0.202	0.798
